"Site","Seagrass.pct.cover.site","Macroalgae.pct.cover.site","Zostera.AG.mass.site","Zostera.BG.mass.site","Zostera.shoots.core.site","Zostera.sheath.width.site","Zostera.sheath.length.site","Zostera.longest.leaf.length.site","epibiota.filter.site","epibiota.zostera.marina.site","periphyton.mass.per.g.zostera.site","mesograzer.abund.per.g.plant.site","crustacean.abund.per.g.plant.site","gastropod.abund.per.g.plant.site","mesograzer.mass.per.g.plant.site","crustacean.mass.per.g.plant.site","gastropod.mass.per.g.plant.site","mesograzer.mass.per.area.site","crustacean.mass.per.area.site","gastropod.mass.per.area.site","periphyton.mass.per.area.site","log10.grazer.richness.site","crust.pct.mass.site","gast.pct.mass.site","Leaf.PercN.site","log10.Macroalgae.pct.cover.site","log10.Zostera.AG.mass.site","log10.Zostera.BG.mass.site","log10.Zostera.shoots.core.site","log10.Zostera.sheath.width.site","log10.Zostera.sheath.length.site","log10.Zostera.longest.leaf.length.cm.site","log10.periphyton.mass.per.g.zostera.site","log10.mesograzer.abund.per.g.plant.site","log10.crustacean.abund.per.g.plant.site","log10.gastropod.abund.per.g.plant.site","log10.mesograzer.mass.per.g.plant.site","log10.crustacean.mass.per.g.plant.site","log10.gastropod.mass.per.g.plant.site","log10.mesograzer.abund.per.area.site","log10.mesograzer.mass.per.area.site","log10.crustacean.mass.per.area.site","log10.gastropod.mass.per.area.site","log10.periphyton.mass.per.area.site","log10.Leaf.PercN.site","log10.predation.gastropods.site","predation.amphipods","predation.squidpops","predation.gastropods","grazer.richness.site","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","log10.mean.fetch","day.length","log10.day.length","sst.min","sst.mean","sst.max","sst.range","salinity","parmean","cloudmean","precipitation","nitrate","sqrt.nitrate","ph","phosphate","log10.phosphate","chlomean","log10.chlomean","pop.density.2015","FC1","FC2","FC1.atl","FC2.atl","Site.1","PC1.env.atl","PC2.env.atl","PC3.env.atl","zLatitude.atl","PC1.zos.site","PC2.zos.site","zPC1.zos.atl","zPC2.zos.atl","PC1.env.global","PC2.env.global","PC3.env.global","zPC1.env.global.atl","zPC2.env.global.atl","zPC3.env.global.atl","zFC1.global.atl","zFC2.global.atl","zPC1.env.atl","zPC2.env.atl","zPC3.env.atl","zFC1.atl","zFC2.atl","zperiphyton.area","zperiphyton.perg","zmesograzer.mass.area","zmesograzer.mass.perg","zperiphyton.area.atl","zperiphyton.perg.atl","zmesograzer.mass.area.atl","zmesograzer.mass.perg.atl","ocean.code","rLatitude.atl","rPC1.zos.atl","rPC2.zos.atl","rPC1.env.global.atl","rPC2.env.global.atl","rPC3.env.global.atl","rFC1.global.atl","rFC2.global.atl","rPC1.env.atl","rPC2.env.atl","rPC3.env.atl","rFC1.atl","rFC2.atl","rperiphyton.area.atl","rperiphyton.perg.atl","rmesograzer.mass.area.atl","rmesograzer.mass.perg.atl"
"IR.A",58,1.5,13.24475,8.47631578947368,615.92818943,0.19,2.616,10.4895,0.0300955,0.223495,0.139941284776612,188.991410356246,5.07034698800389,183.921063368242,61.3726611880288,3.94887984901476,57.4237813390141,781.194414107358,49.3221101664552,731.872303940903,1.83208464932003,0.845098040014257,0.0848706077895537,0.915129392210447,2.50656110055,-0.320217431680153,1.10539800690778,0.79474425736653,2.72993816988268,-0.729342878729639,0.413592300794888,1.01797202436832,-0.899558420579829,2.16377877244356,0.257154877219626,2.14583168808581,1.69996648165278,0.133421220206507,1.6591245291614,3.22749693997462,2.76427044757281,1.32214335151047,2.7235533021923,0.198948782621129,0.397780452281104,-Inf,0.578947368421053,0,0,6,"Atlantic","East Atlantic",54.531944,-5.569167,20.4,40,-0.321026624080235,17.3,1.2380461031288,6.420666615,10.67966652,15.81266673,9.39199996,34.11316681,28.68683338,0.761166662,86.23245614,5.99666659,2.44880921878369,8.206166903,0.573283335,-0.241630682719891,2.588166674,0.412992240801789,50,646,183,0.32678,-0.45958,"IR.A",1.25568604994328,-2.22301696722318,-1.5512069559285,0.602309175544476,3.85429196347973,3.27724008437559,2.68004227744752,2.63439065971489,-0.892092536121687,0.477898895387253,-2.45519100417787,-0.403468030183375,0.921302221005514,-1.77564488176377,0.477973854979014,2.03420089868781,0.742006088667418,-1.53400824515862,-1.24748776193057,0.521714205611564,-0.801017626227359,-0.966734992467956,0.562794859956253,0.276958574761009,1.36507135016361,-0.966734992467956,0.562794859956253,0.276958574761009,1.36507135016361,0,0.609316809768576,1,1,0.282215282784168,0.745707119953434,0.0619728482659285,0.630769230769231,1,0.766855001131108,0.0881451320090038,0,0.560121256829341,0.161557472133959,0.30041977873046,0.795678036521586,0.660437956142278,1
"IR.B",65.55,24.85,46.75,83.5,334.224598956316,0.308,8.087,35.9191,0.115435,0.622725,0.205392896266029,0.390822634316411,0.299905691220668,0.0909169430957431,1.8906218785612,0.370991903765336,1.51962997479587,92.9628132599895,25.0578741448442,67.9049391151452,9.55125458862618,0.845098040014257,0.780480316246269,0.219519683753731,2.370700407,0.969486901984953,1.62074714273601,1.81594982413082,2.45384430962678,-0.515390988028465,0.880451719439563,1.54005644037183,-0.729062119688834,-0.778378772727519,-0.912281547753496,-1.66296127863465,-0.879288411657499,-1.10666725019192,-1.64528480235416,0.958787659758739,0.885590326892787,0.69883657909694,0.276170191408946,0.883947567855422,0.370741203950892,-0.954242509439325,1,0.105263157894737,0.111111111111111,6,"Atlantic","East Atlantic",55.2225,-7.701944,16.3,40,-1.08354605145007,17.18,1.23502315949522,6.752666632,10.91699998,15.70433346,8.951666594,35.02333323,28.16849995,0.809999992,95.96212121,4.266333342,2.06551043134621,8.186500231,0.382250006,-0.417652499098724,1.896499991,0.277952844977828,NA,698,108,0.12408,-0.5533,"IR.B",1.16184438120688,-2.69194126782981,-1.00196410591007,0.666440398553452,1.1961708505254,1.11346506162345,0.150792216938366,0.876058568706809,-0.874126310727233,-0.131482584256686,-2.78908126669828,-0.393116907858112,0.394182759323604,-2.01234494976383,0.856537181296426,1.11684925973985,0.687013858104891,-1.85921257936719,-0.795282738266479,0.135882300446016,-0.967425284095225,0.283734442416872,0.910243909161844,-1.97368122861327,-1.89762420734059,0.283734442416872,0.910243909161844,-1.97368122861327,-1.89762420734059,0,0.630501992025947,0.399244786658067,0.626570388588013,0.285227581075968,0.62871012009136,0,0.71965811965812,0.780701754385965,0.751367152778703,0,0.133061793374639,0.443302058599783,0.114288596358501,0.58792432715961,0.889410567430217,0.211584747789783,0.302897767831096
"LI.A",NA,NA,99.85,480.9,298.205406561579,0.433,11.368,43.233,0.2788875,1.0321,0.279841049497464,1.2747324265462,1.1774228523485,0.0973095741977013,0.880451674270573,0.818519051124573,0.0619326231459994,87.4361568606064,83.1274414296711,4.30871543093533,26.962614202379,0.954242509439325,0.906300609833342,0.0936993901666574,1.75888530836842,NA,1.95078197229123,2.62721330029224,2.39775115318729,-0.365056637329483,1.04745047511472,1.63133398025912,-0.584538729691755,-0.035661782924441,-0.0691322492954806,-1.60238357430859,-0.403140198505333,-0.453465195390392,-1.66375383710017,1.91078434781191,1.54596856230876,1.49661540086708,0.289525072547575,1.3611090006083,0.243819955913144,NA,NA,NA,NA,8,"Atlantic","West Atlantic",40.85762,-72.45119,20.3,31.4,0.307496037913213,12.4,1.09342168516224,3.34119997,12.73459988,22.15019951,18.80900002,30.85060005,32.64939957,0.540800011,95.34722222,1.853999972,1.36161667586733,8.03579998,0.595499992,-0.225118240015554,5.148200083,0.711655417263862,50,648,-18,-0.60577,0.05622,"LI.A",-0.282175155680887,0.491030574882608,-0.935555757204385,-0.667611181299854,0.242662245302545,-0.544432476076655,-0.756488375244849,-0.471186137183906,0.0681762586173329,-0.200533943387428,0.243527732572832,0.149784505685631,0.334452825826661,0.137519352736398,0.492533982914299,-0.424301493692709,-0.159197173503975,0.348214584409196,-0.740607126381973,-1.25336000831113,0.11482819033522,1.15479553044383,1.20476358014613,-1.1825547747009,-1.29530814164485,1.15479553044383,1.20476358014613,-1.1825547747009,-1.29530814164485,0,0.18980985278559,0.18374472431615,0.340446356859064,0.443218275151983,0.615452740068232,0.562877802853654,0.634188034188034,0.412280701754386,0.51304279318051,0.59831293215957,0.149150148413817,0.0226780239286291,0.421707772229788,0.788196335239887,0.968864157033795,0.369361948085769,0.431587639891632
"LI.B",NA,NA,103.175,257.925,323.08377896,0.447,12.593,48.045,0.10445,1.198175,0.0873836625271888,10.4414177759827,10.1426538104086,0.29876396557419,3.51074606595413,3.1278202350058,0.382925830948323,374.419032782281,328.343577075995,46.075455706286,9.28312715543484,1.04139268515823,0.894904351011387,0.105095648988613,1.509795156,NA,1.97221222537146,2.38254694694775,2.4950457325587,-0.35109156997033,1.09317814947748,1.67514420315518,-1.08308708382415,0.5392693742349,0.505788117827395,-1.09692778152874,0.215496244647454,0.128449025452605,-1.18158707876717,2.53442759576291,2.21080000121012,2.12356821137072,0.826410961716549,0.886398622974025,0.168983593988498,NA,NA,NA,NA,10,"Atlantic","West Atlantic",40.83158,-72.54082,18.8,30,0.241795431295199,11.8,1.07188200730613,2.996333341,12.67449999,22.82066663,19.82433319,30.71199989,32.79133352,0.542333345,94.85714286,1.860666653,1.36406255465063,8.02699995,0.600899984,-0.221197807550602,6.326999982,0.801197833223603,50,618,-49,-0.60169,0.02428,"LI.B",-0.35067276331344,0.713029996877242,-0.697549684930286,-0.670029489224416,0.0752700088233075,-0.322133261653452,-0.915765099762987,-0.290540812038668,-0.00616948193595981,-0.453509483401817,0.544185565570614,0.106950697362882,0.115627123166662,0.350660427825327,0.274132063885023,-0.803473504457864,-0.199337510761743,0.502173707728367,-0.544650926785939,-1.24559388017559,0.0581160628032139,0.288208858394096,0.188787569399369,-0.386093428005864,-0.512747883633938,0.288208858394096,0.188787569399369,-0.386093428005864,-0.512747883633938,0,0.189010986153511,0.14591282935554,0.378811301636762,0.430753133345376,0.566883198313426,0.618682431966477,0.582905982905983,0.321637426900585,0.501737787911523,0.640042841085861,0.206810461715634,0.0250293921021693,0.405598426388258,0.58895307277236,0.694780797049123,0.528203105278865,0.598788193253521
"MA.A",65.7,10.85,192.447368421053,629,214.8586707395,0.4315,16.461,58.197,0.0462,2.40075,0.0193886885095412,10.4772411196912,0.16210018258429,10.3151409371069,3.68611154980765,0.50423437951445,3.1818771702932,727.113348785733,110.275889930274,616.83745885546,3.78331518908236,0.778151250383644,0.11643803368872,0.88356196631128,1.56806015965,0.59237869068426,2.25574173727261,2.7250059161486,2.28136352279663,-0.368000913203059,1.17182451264345,1.76073820021333,-1.76693982960361,0.967259667359746,-1.39252029520238,0.956754351332872,0.526210870566809,-1.22229284960217,0.462135844091869,3.20313964875362,2.77037982027548,0.952200071024582,2.70283110567874,0.46882212567694,0.189305036914942,-0.676693609624866,0.65,0.6,0.210526315789474,5,"Atlantic","West Atlantic",42.42014,-70.91544,15.1,32.35,0.413928114056168,15.25,1.1832698436828,2.224999994,10.31599998,18.97324991,16.74825001,31.19649982,31.26824951,0.628250003,94.79166667,3.713500023,1.92704437494314,8.044000149,0.728375018,-0.137644958169272,6.379750013,0.804803661463841,100,661,15,-0.34629,-0.17274,"MA.A",0.436933328985049,-0.174731945996601,-0.872568130491641,-0.522501561549992,-0.492066206733934,-1.0806476278009,-1.45559571565707,-0.906926590349083,-0.68429869104971,-0.223169089885087,-0.304243006763277,-0.283748976149877,0.314873257632517,-0.250803955258765,0.587174814493652,-0.0206667725556091,0.262208158697667,-0.113499293637758,-0.68874787827847,-0.759449486592555,-0.291709340025711,-0.474079568756433,-1.20481443296674,0.284277541532904,-0.119701336637738,-0.474079568756433,-1.20481443296674,0.284277541532904,-0.119701336637738,0,0.237745532123381,0.0176906097009643,0.247905028099794,0.317054935010183,0.6111069495903,0.461206934535603,0.656410256410256,0.508771929824561,0.631726138323476,0.473167519107553,0.164409785513379,0.172220429239955,0.30622887981036,0.413689780518547,0.318823968098879,0.661897604066599,0.682765879932606
"MA.B",46,0.6,115.210526315789,155.5,318.30914185,0.496,8.956,39.98975,0.0223,1.5763,0.0152508805118372,10.1545355073452,1.85646093733859,8.29807457000659,3.56988614194551,1.03360341122921,2.53628273071631,380.237579703182,139.481688744543,240.755890958639,1.64589957087325,0.845098040014257,0.303281772328771,0.69671822767123,1.99845334885,-0.76313201765351,2.02785603287546,2.16530429404842,2.47891890060913,-0.307532457504815,0.931776763500818,1.59125870802322,-1.81045046569724,0.96625929725955,0.102801797918345,0.87004389138606,0.483441307667724,-0.166361008187844,0.314408409153683,2.98611324607711,2.50621021757684,1.88687918829509,2.33029421607171,0.225687761406504,0.295263730634468,-1.27875360095283,0.533333333333333,0.421052631578947,0.0526315789473684,6,"Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,0.500716623555479,15,1.17609125905568,2.540799975,10.32700005,18.96300011,16.42220039,31.35299988,32.02459946,0.576600003,98.34166667,3.747600031,1.93587190459493,8.075399971,0.700560009,-0.154554657721057,3.912599945,0.592465444486161,100,601,-4,-0.2535,-0.16497,"MA.B",0.310019876817646,-0.106339083501381,-1.14344935121245,-0.506079541953208,0.273380793626974,0.00303658093940089,-0.727259123865117,-0.0263005082884957,-0.366141601960293,0.139019105307317,-0.413343032456949,-0.100444866604945,0.628168710242785,-0.32814668249365,0.1503709764351,-0.253062521089091,0.187835506153723,-0.0660680658604747,-0.911770988769759,-0.582827175392204,-0.277913058531544,-0.917922824604463,-1.29348338978316,-0.0321949734687028,-0.173803807560318,-0.917922824604463,-1.29348338978316,-0.0321949734687028,-0.173803807560318,0,0.243170401038532,0.190687345539186,0.434929912252712,0.37039858594112,0.680644560493294,0.440957049776806,0.553846153846154,0.453216374269006,0.610780045532113,0.486023534215569,0.0987850058382081,0.22569676571613,0.31014777828214,0.311642540269397,0.294903437147842,0.598782349683874,0.67120643389136
"NC.A",63,0,148.25,194.25,590.640296516667,0.4435,9.9025,45.358,0.17785,0.805535,0.223153817118214,43.1757421532743,20.7717500621655,22.4039920911088,22.8718318964954,13.6605855543335,9.21124634216186,3643.61368895396,2025.64589642419,1617.96779252977,31.9063174607174,1.41497334797082,0.787171665202253,0.212828334797747,1.6576109052,-1,2.11443654096109,2.20013123765794,2.73849315572821,-0.354152794196228,0.988563917037924,1.64910969276479,-0.69084367968627,1.29508572955054,1.00501269279635,-0.473981331563009,0.912407795256083,0.596375392081122,-0.621030545355395,3.4053068722923,3.02226370939244,2.69647899006225,1.48170898834697,1.41922844486302,0.21361602564675,NA,0.833333333333333,1,NA,25,"Atlantic","West Atlantic",34.692458,-76.622589,22.6,34,-0.744727494896694,14.15,1.15075643986031,13.64949989,21.24549961,28.57875013,14.92925024,34.89050007,35.68824959,0.486749992,117.4615385,0.308749996,0.555652765672952,8.286499977,0.115625,-0.936948254252911,4.136500061,0.616633035067833,100,574,26,-0.46716,0.16092,"NC.A",-2.53089473523953,0.436043196206654,-0.156037642423107,-1.24016341328171,0.338727763834034,-0.472892488080731,-0.665080306073553,-0.413051139154596,2.37161988198853,-0.891209344318461,0.576473906151166,1.47689836468358,-0.262986475657244,0.373550141210001,-0.046190750691249,0.113878134490091,-1.47697111395813,0.310080212082885,-0.0988108653483952,-0.989521032608143,0.300731751781715,1.26089292824894,0.98812806601227,0.586031895792076,0.368828507300372,1.26089292824894,0.98812806601227,0.586031895792076,0.368828507300372,0,0.000672287380006951,0.205456248595059,0.352792903813727,0.829424010613914,0.482847873516196,0.624675420250868,0.507692307692308,0.54093567251462,0.141908857645755,0.587976786760513,0.337999358407782,0.102561147098827,0.474514550864982,0.812589961820832,0.910421645618419,0.722077562601279,0.787144372712022
"NC.B",99,0,151.2,217.65,419.37229437,0.3485,6.1345,25.674,0.12898,0.43817,0.301817743904315,4.80074252080706,3.78687368411932,1.01386883668774,5.53018207041509,3.55287607052357,1.97730599989152,855.046151220065,552.469219311493,302.576931908572,46.6870495956887,1.32221929473392,0.598235205606821,0.401764794393178,1.53637127275,-1,2.15771570486872,2.30703135516856,2.60604103725872,-0.459206148949445,0.785056913203965,1.40580102903236,-0.52790368527974,0.530682266809008,0.37354499694237,-0.634017250193935,0.488020947653705,0.115908285445922,-0.493508452859197,2.69293262680247,2.65015974020792,2.27635637131322,1.62226282709362,1.62625374171917,0.185050007242095,NA,0.8,1,NA,20,"Atlantic","West Atlantic",34.670544,-76.574561,24.4,25,0.203100910271472,14.2,1.15228834438306,13.58224988,21.36199999,28.63925028,15.05700016,34.94900036,35.64999962,0.484249994,118.0595238,0.307999998,0.554977475218589,8.28550005,0.114250001,-0.942143787456848,4.128000081,0.615739697140922,100,600,20,-0.47851,0.16214,"NC.B",-2.35081837459867,0.72327855682341,0.414678636456164,-1.24219854384465,1.2479494778846,-0.515463449657164,0.200060512405829,-0.447645256887643,2.02734844801609,-1.20395013474417,1.11398600788372,1.27854864748353,-0.53350955947577,0.754600939369088,0.143090912467457,0.0404900033742545,-1.37144442334652,0.50928120057866,0.371073755611936,-1.01112533514208,0.302897963290452,1.63881886264023,1.32017835589104,0.140255100252716,-0.168010672854638,1.63881886264023,1.32017835589104,0.140255100252716,-0.168010672854638,0,0,0.410947142948054,0.345445902636728,0.771701910968485,0.422803819936358,0.724442198923354,0.552136752136752,0.523391812865497,0.171629081113785,0.641969294179012,0.476263391472988,0.096019963576846,0.475129873404953,0.899481669907117,1,0.6331746894774,0.67244418564092
"NN.A",47.8,0,30.9,67.9,185.9,0.3075,3.0775,22.8775,0.026585,0.320925,0.0925634226752867,8.73710332410305,0.369211579128473,8.36789174497458,14.9741836608593,7.01967923578582,7.95450442507345,556.409242808685,373.820413412161,182.588829396524,2.8554416657798,0.903089986991944,0.109006607348778,0.890993392651222,2.4044094621,-1,1.42002999500507,1.72226306316643,2.22754643706172,-0.514671895298297,0.473278567188829,1.35713907337809,-1.06112071085194,0.433761009482051,-1.74318707904106,0.297394132919129,0.140067351674389,-1.67920339590165,-0.0446922692427024,1.90035431454656,1.61959721892306,0.299923261230317,1.44196000092522,0.357357632481527,0.371523289598783,-Inf,0.2,0.1,0,7,"Atlantic","East Atlantic",67.2147,15.0083,8,24.5,-0.466927339951188,24,1.38021124171161,2.317444457,7.121555593,14.13711103,11.81966665,32.17277781,29.10888884,0.763888896,90.61363636,4.361999989,2.08854015738266,8.211999893,0.546800011,-0.262171485367494,1.694333328,0.228998853615992,1,463,-52,0.86797,-0.7799,"NN.A",1.91703004892785,-1.65722313397276,-0.330176229692806,1.78014363560916,2.12020443327831,1.91198191197633,1.03002679496432,1.52495126245846,-1.87302410220103,-0.254544820894202,-1.67232161938608,-0.968625285548365,0.287733019551989,-1.22065643970325,-0.854277851099571,-0.840167570015782,1.1295608089001,-1.14162378864083,-0.242183408066945,1.55184922661079,-1.36977243809499,-0.677558676778673,0.233552150002026,-1.09434838798236,-0.608163623524161,-0.677558676778673,0.233552150002026,-1.09434838798236,-0.608163623524161,0,0.998404005283155,0.608083273902487,0.764380389164657,0.117747877082679,0.605083027762727,0.207280007658685,0.317948717948718,0.312865497076023,0.876004760539354,0.194499125728717,0.295811840232435,0.872017566103414,0,0.366906414660358,0.70685709268022,0.386953265726395,0.578401821283099
"NN.B",90.075,0,68.05,259.45,651.875,0.265,4.465,23.1725,0.02727,0.41957,0.0881022122739786,12.3342617761608,0.138753510178104,12.1955082659827,5.7094655531355,1.37886942462904,4.33059612850646,419.323759323769,125.544324892393,293.779434431376,5.44464123571153,1,0.059241433730749,0.940758566269251,1.72602887155,-1,1.76392946394064,2.34691611500788,2.80490261433893,-0.588633728940412,0.619715385595355,1.34586996569385,-1.10649518633118,1.06007342275814,-1.71616476180531,1.05391886977642,0.645754546757476,-1.6815904157289,0.587766955212696,2.81428135449951,2.4012605214536,0.258136797976804,2.34361289788138,0.653256999585053,0.230872556118166,-Inf,0.25,0,0,9,"Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,0.335708575721973,24,1.38021124171161,1.673999982,6.52599997,14.0442223,12.3702222,32.11822213,28.43511115,0.766777774,88.74342105,4.484666612,2.11770314539125,8.203333325,0.514066673,-0.288980550580263,1.213222212,0.083940352892109,1,378,-86,0.81767,-0.75856,"NN.B",1.67934383013176,-1.90889749520383,0.613437624044929,1.78497498857387,2.40868158462824,-0.179459767973001,1.30451799438766,-0.174601132618811,-1.98003007396558,-1.30138622927701,-1.58990032993287,-1.03027607078288,-0.617792497855433,-1.16222668894934,-1.47308328834919,-1.25603364633885,0.990274119718496,-1.31616281972887,0.5347168739211,1.45610504886127,-1.33188149252414,-0.137392588399162,0.141084933522393,-0.157923649067559,0.0315185456029154,-0.137392588399162,0.141084933522393,-0.157923649067559,0.0315185456029154,0,1,0.673281263474483,0.403434243829761,0.0998067737689966,0.404096768410472,0.22257809400181,0.172649572649573,0.213450292397661,0.836776471424941,0.147191127901998,0.524415547367237,0.843028884944328,0.0107631008221113,0.491099939894819,0.681911892091734,0.573707826723848,0.715075274296975
